index,APROVA,FRETE,UF,VALOR,DESCONTO,COND_PAGTO,CONTROLE,PERC
20769,1,C,PE,393.035,54.65,0.5,-0.02,46.46
20770,1,C,PA,142.7075,54.64,21.0,-0.9,28.57
20771,1,C,SP,181.925,58.32,14.0,-7.16,41.3
20772,1,C,PE,237.078,55.63,21.0,-2.82,0.0
20773,1,C,GO,190.825,54.82,21.0,1.77,0.0
20774,1,C,RJ,663.36,61.06,21.0,-11.2,0.0
20775,1,C,SP,135.606,54.64,19.25,-1.23,44.44
20776,1,C,SP,162.667,56.46,21.0,1.55,0.0
20777,1,C,MT,543.14575,59.22,21.0,-12.84,46.48
20778,1,C,MG,163.20475,58.01,21.0,-10.74,48.98
20779,1,C,MT,580.2104999999998,58.96,21.0,-11.11,40.67
20780,1,C,PB,253.45,55.97,21.0,-5.9,36.59
20781,1,C,SP,259.847,57.58,21.0,-4.66,45.83
20782,1,C,SP,256.625,58.2,17.5,-2.08,0.0
20783,1,C,MT,482.0965,58.44,0.5,-12.96,74.47
20784,1,C,SP,363.75,63.08,17.5,7.58,0.0
20785,1,C,BA,430.3125,59.32,21.0,-10.03,35.23
20786,1,C,SP,111.88425,56.59,21.0,-5.42,41.38
20787,1,C,AL,2747.55575,60.02,21.0,-13.5,39.39
20788,1,C,SP,67.9,55.68,17.5,-7.7,100.0
20789,1,C,SP,174.54025,56.54,21.0,-3.26,23.26
20790,1,C,SP,222.22375,56.92,21.0,-8.39,73.81
20791,1,C,SP,3071.751,58.44,17.5,-8.44,55.28
20792,1,C,PI,460.69875,55.55,21.0,-3.37,47.37
20793,1,C,SP,270.20050000000003,58.81,21.0,-5.73,21.74
20794,1,C,RS,171.20575,58.03,0.5,-9.12,38.46
20795,1,C,SP,625.289,56.81,14.0,-2.67,30.27
20796,1,C,RS,357.6245,57.83,17.5,-3.96,0.0
20797,1,C,SP,776.85,56.12,21.0,-0.24,0.0
20798,1,F,SP,67.8,56.24,14.0,-8.87,100.0
20799,1,C,MG,242.0,58.88,21.0,-9.78,0.0
20800,1,C,SP,217.159,55.63,0.5,-2.9,40.0
20801,1,C,SP,1001.625,60.15,21.0,-9.18,0.0
20802,1,C,PR,830.0000000000001,60.04,17.5,15.67,0.0
20803,1,C,SP,728.8695,59.95,21.0,-8.75,34.48
20804,1,C,SP,224.39,58.93,21.0,-9.85,55.93
20805,1,C,SP,132.05100000000002,59.0,21.0,3.17,0.0
20806,1,C,SP,69.875,55.68,21.0,-7.7,100.0
20807,1,C,MG,142.209,58.22,0.5,-7.5,0.0
20808,1,C,SP,206.37500000000003,59.44,17.5,-3.33,0.0
20809,1,C,SP,1156.9525,59.6,21.0,-8.71,33.74
20810,1,C,RS,7042.6552500000025,58.7,0.5,-4.06,0.0
20811,1,C,SP,175.44025,56.69,21.0,-3.64,58.06
20812,1,C,RN,385.68675,58.48,21.0,-10.61,30.3
20813,1,C,SP,325.58875,58.69,21.0,-8.52,48.24
20814,1,C,RJ,91.5,55.56,21.0,4.57,0.0
20815,1,C,BA,1223.275,59.08,21.0,-12.89,54.72
20816,1,C,SP,215.505,54.23,21.0,-1.82,53.85
20817,1,C,SP,496.8125,58.43,21.0,-5.81,63.16
20818,1,C,SP,2251.178,57.85,14.0,-3.15,0.0
20819,1,C,MG,559.5,58.96,21.0,-9.96,0.0
20820,1,C,SP,184.2,54.63,21.0,2.62,0.0
20821,1,C,SE,754.0997500000002,56.51,21.0,-5.38,42.55
20822,1,C,RS,172.92225000000005,53.66,19.25,0.83,61.54
20823,1,C,SP,100.75,54.33,21.0,11.26,3.23
20824,1,C,CE,1239.3235,58.32,21.0,-8.53,41.67
20825,1,C,SP,397.525,58.82,21.0,-6.93,12.82
20826,1,C,SP,208.30675,57.49,19.25,-8.1,81.97
20827,1,C,RS,146.0025,56.34,21.0,-5.48,81.48
20828,1,C,BA,2091.555,59.36,21.0,-10.07,39.87
20829,1,C,MS,386.77875,59.15,21.0,-11.9,48.52
20830,1,C,SP,506.7000000000001,58.27,21.0,-8.86,54.97
20831,1,C,RO,606.2935,58.35,21.0,-10.31,34.48
20832,1,C,SP,247.915,55.59,30.0,0.5,0.0
20833,1,C,MS,633.5195,60.23,21.0,-11.31,47.06
20834,1,C,GO,1773.3285000000005,58.52,0.5,-7.74,0.0
20835,1,C,BA,703.15,57.82,21.0,-9.19,56.98
20836,1,C,ES,4476.60625,60.88,21.0,-11.68,0.0
20837,1,C,SP,119.68025,56.91,21.0,-2.92,0.0
20838,1,C,SC,1005.96825,59.84,21.0,-12.28,30.96
20839,1,C,PB,214.55,55.92,21.0,-7.23,55.71
20840,1,C,BA,22567.98225,61.58,21.0,-17.91,52.32
20841,1,C,SP,1118.36875,58.79,37.5,-7.11,21.05
20842,1,C,SP,626.65,56.88,17.5,-0.93,31.39
20843,1,C,SP,202.92000000000004,59.22,17.5,-4.8,0.0
20844,1,C,PR,698.2005,60.12,14.0,-8.54,0.0
20845,1,C,CE,680.95625,58.47,21.0,-12.3,73.08
20846,1,C,DF,7669.75175,59.62,22.5,-15.23,70.97
20847,1,C,GO,615.75,55.45,21.0,-5.74,88.8
20848,1,C,SP,285.175,55.89,21.0,-1.53,33.9
20849,1,C,SP,209.90100000000004,58.32,21.0,-7.93,40.28
20850,1,C,PE,2441.31125,59.14,21.0,-12.13,47.08
20851,1,C,SP,3435.4687499999995,60.35,0.5,-8.67,0.0
20852,1,C,DF,3733.9035,60.52,22.5,-13.26,61.61
20853,1,C,SP,172.3105,57.4,0.5,-5.59,27.45
20854,1,C,SP,518.27125,59.52,21.0,-9.17,35.16
20855,1,C,RN,255.00900000000001,58.56,21.0,-10.05,17.24
20856,1,C,CE,206.688,55.59,0.5,-1.7,39.58
20857,1,C,SP,148.27,57.94,17.5,-6.75,42.42
20858,1,C,SP,372.324,56.37,17.5,-7.86,87.84
20859,1,F,SP,198.47775,54.86,31.5,9.68,0.0
20860,1,C,SP,186.27275,58.93,21.0,6.47,30.77
20861,1,C,BA,10939.6465,61.47,21.0,-18.21,54.72
20862,1,C,SP,299.175,57.59,7.0,-2.67,0.0
20863,1,F,SP,148.6455,53.74,31.5,9.97,0.0
20864,1,F,SP,135.22475,53.39,45.0,5.86,0.0
20865,1,C,SP,212.2855,55.18,21.0,-2.67,51.43
20866,1,C,SP,212.25599999999997,60.15,21.0,-8.73,0.0
20867,1,C,SP,142.70850000000004,59.22,17.5,-4.98,0.0
20868,1,C,CE,2841.072,60.37,21.0,-8.93,4.27
20869,1,C,ES,135.4325,56.62,17.5,-2.78,0.0
20870,1,C,MG,516.375,59.62,21.0,-6.74,0.0
20871,1,C,SP,444.4285,58.47,17.5,-7.95,73.89
20872,1,C,SP,353.99300000000005,57.83,0.5,-6.71,31.75
20873,1,C,DF,2330.30075,60.62,21.0,-13.69,63.05
20874,1,C,RJ,370.51,57.52,17.5,-10.18,86.67
20875,1,C,SC,625.193,58.2,21.0,-5.13,23.38
20876,1,C,DF,4120.353,59.55,20.0,-15.27,66.51
20877,1,C,PR,173.73075,53.66,17.5,12.6,0.0
20878,1,C,RS,271.57125,54.44,0.5,-1.39,75.52
20879,1,C,RN,365.11475,58.5,21.0,-8.03,32.26
20880,1,C,RJ,16337.16125,60.07,21.0,-13.54,32.95
20881,1,C,GO,724.35175,58.34,21.0,-9.26,46.49
20882,1,C,SP,201.15075,57.92,17.5,-7.98,40.28
20883,1,C,CE,3437.6937499999995,58.54,21.0,-10.86,76.43
20884,1,C,SP,65.895,59.23,14.0,-7.53,0.0
20885,1,C,PE,571.2130000000001,57.85,19.25,-10.51,61.24
20886,1,C,RO,1013.31575,58.14,0.5,-9.95,48.78
20887,1,C,SP,197.95875,59.63,21.0,-11.49,55.36
20888,1,C,SP,188.875,59.15,21.0,-7.12,16.67
20889,1,C,BA,311.57275,56.76,21.0,-6.56,43.96
20890,1,C,SP,520.2025,58.33,21.0,-8.0,45.71
20891,1,C,RO,438.20999999999987,59.63,21.0,-10.19,0.0
20892,1,C,RO,413.218,58.14,21.0,-10.38,48.7
20893,1,C,RO,1749.4275000000002,58.49,0.5,-11.14,56.21
20894,1,C,PE,368.59125,56.0,21.0,0.44,0.0
20895,1,C,MA,249.68875000000003,55.19,0.5,-1.86,23.08
20896,1,C,SP,136.7,54.58,14.0,1.02,34.78
20897,1,C,SP,208.7,57.53,21.0,-9.26,82.81
20898,1,C,SP,475.984,56.66,21.0,1.51,7.79
20899,1,C,MT,333.1755,57.14,0.5,-7.55,25.64
20900,1,C,SP,612.8407500000002,56.46,21.0,-4.68,45.27
20901,1,C,SP,166.22625,54.64,19.25,-0.39,58.33
20902,1,C,PE,487.652,55.57,21.0,-3.14,44.12
20903,1,C,SP,203.65000000000003,57.68,17.5,-0.54,0.0
20904,1,C,SP,91.6,55.68,17.5,-7.7,100.0
20905,1,C,SP,851.13,58.79,37.5,-8.76,64.54
20906,1,C,MG,162.375,59.53,0.5,-6.32,0.0
20907,1,C,SP,497.08999999999986,55.63,17.5,-2.15,72.0
20908,1,C,SP,341.276,55.63,17.5,-4.95,80.15
20909,1,C,RS,859.17025,59.38,0.5,-6.77,0.0
20910,1,C,SP,553.739,58.65,21.0,-7.51,28.19
20911,1,C,RS,726.71025,58.99,21.0,-3.77,0.0
20912,1,C,CE,240.68125,56.01,21.0,-7.42,69.44
20913,1,C,SP,75.132,56.39,19.25,-1.1,0.0
20914,1,C,RS,179.08375,57.83,21.0,-4.98,32.26
20915,1,C,SP,457.89050000000015,60.02,7.0,-7.81,53.76
20916,1,F,SP,622.1800000000002,55.29,45.0,10.14,0.0
20917,1,C,SP,268.675,60.35,7.0,-9.02,0.0
20918,1,C,MG,194.55,54.75,21.0,-4.63,79.17
20919,1,C,BA,488.4775,59.3,21.0,-7.68,5.0
20920,1,C,MG,203.75,53.32,21.0,10.44,0.0
20921,1,C,SP,2229.3075,59.5,21.0,-6.15,0.0
20922,1,C,RO,202.6495,56.63,0.5,-6.43,37.84
20923,1,C,RJ,7800.605,61.18,21.0,-13.25,0.0
20924,1,C,MG,288.125,57.76,21.0,-10.18,87.72
20925,1,C,SP,139.555,58.05,17.5,-8.27,76.92
20926,1,C,PE,157.31875,58.79,21.0,-8.33,0.0
20927,1,C,SP,2474.4970000000008,60.26,21.0,-9.94,21.93
20928,1,C,SP,512.66675,56.71,21.0,-2.05,18.35
20929,1,C,SP,122.5,58.81,19.25,-7.45,0.0
20930,1,C,SP,1645.0194999999994,60.12,21.0,-10.49,28.46
20931,1,C,SP,328.7150000000001,55.5,19.25,1.67,0.0
20932,1,C,SP,1485.53275,59.11,21.0,-6.75,28.45
20933,1,C,SP,139.05200000000002,59.33,21.0,-5.82,0.0
20934,1,C,PB,1435.22575,59.48,14.0,-7.39,0.0
20935,1,C,MS,290.2655000000001,58.01,0.5,-3.41,0.0
20936,1,C,SP,141.6,59.53,19.25,-7.9,0.0
20937,1,C,SP,1056.6375,59.68,21.0,-7.72,11.11
20938,1,C,SP,215.57,60.07,21.0,-7.23,0.0
20939,1,C,MT,1681.924,60.53,21.0,-12.29,28.49
20940,1,C,RO,346.74225,58.29,21.0,-4.42,0.0
20941,1,C,SP,358.0375,59.68,21.0,-9.29,10.2
20942,1,C,RO,265.8,59.12,21.0,-12.06,30.61
20943,1,C,SP,192.12,58.78,0.5,-8.17,35.71
20944,1,C,SP,764.46475,56.29,14.0,-6.5,77.67
20945,1,C,SP,177.87175,61.51,0.5,-11.58,0.0
20946,1,C,SP,199.1675,58.49,14.0,-4.84,0.0
20947,1,C,PR,5397.384,57.53,21.0,0.3,35.76
20948,1,C,MT,1077.4585,60.59,21.0,-11.87,17.78
20949,1,C,SP,463.278,58.62,21.0,-7.6,26.76
20950,1,C,MT,528.229,60.56,21.0,-9.43,0.0
20951,1,C,SP,304.4962500000001,56.62,21.0,-3.55,42.62
20952,1,C,MT,946.56075,60.62,21.0,-11.31,14.49
20953,1,C,PA,207.3895,55.19,0.5,-1.54,0.0
20954,1,C,RO,1084.85,58.44,21.0,-11.02,49.02
20955,1,C,RO,880.6100000000001,58.44,21.0,-11.71,63.57
20956,1,C,SP,488.94025,56.46,21.0,-2.56,31.94
20957,1,C,PE,501.34975000000014,56.56,21.0,-6.3,35.44
20958,1,C,SP,169.14,57.33,21.0,0.42,0.0
20959,1,C,RJ,1906.1725,58.84,21.0,-11.76,40.69
20960,1,C,SP,1481.785,56.46,21.0,-3.43,48.48
20961,1,C,SP,155.14075,58.35,21.0,-2.08,0.0
20962,1,C,MS,860.0,58.17,14.0,20.83,0.0
20963,1,C,RS,569.236,58.15,21.0,-5.54,0.0
20964,1,C,RJ,1539.336,58.97,21.0,-12.25,44.23
20965,1,C,SP,700.9024999999998,59.69,0.5,-5.57,0.0
20966,1,C,BA,200.0,56.19,0.5,-6.29,28.99
20967,1,C,SP,209.139,56.62,0.5,-2.11,21.33
20968,1,C,CE,2636.5115,57.84,21.0,-6.5,59.43
20969,1,C,SP,68.4915,54.91,14.0,3.45,0.0
20970,1,C,GO,544.0465,58.36,21.0,-7.33,0.0
20971,1,C,BA,87.5,57.74,21.0,-3.98,33.33
20972,1,C,SP,2449.8815,57.09,17.5,-2.43,20.63
20973,1,C,SP,516.13425,58.49,21.0,-7.31,36.63
20974,1,C,RS,485.0600000000002,59.99,14.0,-5.06,0.0
20975,1,C,RJ,505.15525,58.21,17.5,-8.85,77.08
20976,1,C,BA,280.20425,56.62,21.0,0.61,0.0
20977,1,C,SP,147.54075,56.88,21.0,5.89,0.0
20978,1,C,RS,567.67125,58.3,21.0,-3.64,0.0
20979,1,C,SE,31068.10425,59.81,21.0,-12.69,39.64
20980,1,C,RJ,4611.68225,61.08,21.0,-15.14,40.51
20981,1,C,SP,693.7462499999998,57.48,21.0,-3.4,0.0
20982,1,C,SP,312.7595,58.59,21.0,-8.09,40.0
20983,1,C,CE,19403.88625,59.74,22.5,-15.18,62.87
20984,1,C,SP,2428.31925,58.59,14.0,-6.27,0.0
20985,1,C,RS,198.15175,60.09,17.5,-8.12,0.0
20986,1,C,SE,5068.849,59.71,21.0,-14.58,54.74
20987,1,C,SP,873.3375000000002,60.02,21.0,-8.81,0.0
20988,1,C,SE,619.1925,59.91,21.0,-16.87,72.95
20989,1,C,SP,294.55400000000003,60.36,21.0,-9.38,0.0
20990,1,C,SP,499.78000000000014,58.21,21.0,-6.73,39.55
20991,1,C,SP,201.6955,54.65,19.25,-1.16,59.65
20992,1,C,SE,184.492,56.01,21.0,2.54,0.0
20993,1,F,SP,129.7665,58.8,21.0,-10.11,55.56
20994,1,C,RS,1065.63375,58.76,21.0,-10.9,30.99
20995,1,C,SP,672.87975,58.97,21.0,-9.63,58.82
20996,1,C,GO,529.0654999999998,58.73,21.0,-8.24,42.17
20997,1,C,SP,206.18975,58.43,21.0,-9.69,57.14
20998,1,C,GO,547.98125,58.73,21.0,-5.56,0.0
20999,1,C,MS,569.3042499999998,59.48,21.0,-10.04,46.34
21000,1,F,SP,566.0625,53.11,31.5,9.73,0.0
21001,1,C,SP,97.0625,58.65,21.0,-4.46,0.0
21002,1,C,RN,244.09625,58.48,21.0,-10.25,41.1
21003,1,C,GO,650.2145,58.73,21.0,-6.37,0.0
21004,1,C,CE,1066.257,58.32,21.0,-11.89,68.4
21005,1,C,GO,639.0375,58.73,21.0,-5.59,0.0
21006,1,C,RO,832.8,58.97,21.0,-9.15,0.0
21007,1,C,RS,208.75175,53.75,19.25,0.82,0.0
21008,1,C,RJ,2759.92875,60.56,21.0,-12.87,0.0
21009,1,C,RS,1240.30475,58.98,21.0,-6.55,27.0
21010,1,C,SP,795.6175000000002,56.76,0.5,-4.2,51.76
21011,1,C,SE,478.2885,56.42,21.0,-0.63,23.53
21012,1,C,BA,680.49075,54.64,21.0,5.2,0.0
21013,1,F,DF,4121.49975,59.65,17.5,-7.3,0.0
21014,1,C,SP,397.76675,57.48,19.25,-5.58,46.72
21015,1,C,RS,144.12025,57.83,21.0,-8.72,42.86
21016,1,C,RS,749.779,58.06,21.0,-10.58,68.59
21017,1,C,RO,579.83575,58.89,7.0,-9.73,27.14
21018,1,C,MS,462.37075,62.43,0.5,-12.72,0.0
21019,1,C,RO,931.76575,60.34,21.0,-11.68,0.0
21020,1,C,BA,15386.567749999998,60.93,21.0,-16.95,53.75
21021,1,C,CE,10587.99075,60.86,21.0,-16.5,63.22
21022,1,C,MS,10636.1905,60.36,21.0,-15.0,63.53
21023,1,C,MG,195.873,58.73,21.0,-5.39,0.0
21024,1,C,MG,216.61425,58.86,21.0,-5.35,0.0
21025,1,C,MS,698.3580000000001,59.61,17.5,-11.09,20.22
21026,1,C,MT,1186.51,61.39,21.0,-15.61,0.0
21027,1,C,MT,7725.773499999998,61.58,21.0,-15.26,47.92
21028,1,C,ES,307.428,59.9,21.0,-10.96,0.0
21029,1,C,SP,602.65,57.33,17.5,0.18,0.0
21030,1,C,SP,61.975,60.26,17.5,2.28,0.0
21031,1,C,ES,664.45925,59.96,21.0,-10.85,0.0
21032,1,C,SP,75.8,55.68,17.5,-7.7,100.0
21033,1,C,SP,132.225,57.5,17.5,2.87,0.0
21034,1,C,SP,273.1725,59.23,17.5,-5.03,0.0
21035,1,C,RJ,13160.855,59.83,22.5,-14.85,51.55
21036,1,C,BA,552.85625,58.89,21.0,-11.59,40.94
21037,1,C,BA,429.62425,58.83,21.0,-11.35,45.05
21038,1,C,BA,267.135,58.17,21.0,-11.89,51.89
21039,1,C,SP,171.9115,56.46,21.0,-4.21,52.5
21040,1,C,RJ,367.4955,58.3,21.0,-9.83,25.0
21041,1,C,SP,135.8675,59.21,17.5,-1.37,0.0
21042,1,C,RJ,160.66,56.92,21.0,-8.76,50.0
21043,1,C,PB,479.43549999999993,55.26,21.0,2.14,46.13
21044,1,C,RN,174.2705,56.62,14.0,-7.94,71.43
21045,1,C,SP,337.32,60.57,7.0,-9.3,0.0
21046,1,C,CE,2855.49875,59.8,21.0,-14.49,68.09
21047,1,C,SP,457.051,55.63,0.5,4.35,0.0
21048,1,C,SP,305.375,58.11,21.0,-5.64,13.83
21049,1,C,SP,430.70249999999993,55.84,0.5,-5.66,59.09
21050,1,C,CE,2057.69675,56.9,21.0,-1.38,0.0
21051,1,C,CE,349.9965,56.91,21.0,-1.01,0.0
21052,1,C,SP,94.425,54.55,21.0,-5.36,100.0
21053,1,F,SP,78.42699999999998,59.02,21.0,-6.34,0.0
21054,1,C,SP,94.425,54.55,21.0,-5.36,100.0
21055,1,C,PA,1165.3200000000004,56.62,21.0,-4.54,47.83
21056,1,C,CE,1073.236,56.32,0.5,-6.27,79.73
21057,1,C,PA,1184.4225,56.62,21.0,-2.2,0.0
21058,1,C,SP,446.1,54.84,21.0,-4.29,70.56
21059,1,C,SP,806.38725,56.67,21.0,0.22,0.0
21060,1,C,RJ,1249.6,53.48,21.0,-2.18,85.28
21061,1,C,SP,515.08425,57.48,21.0,-2.72,28.93
21062,1,C,PR,172.72650000000004,56.69,21.0,-11.41,89.29
21063,1,C,PE,1121.24375,56.61,21.0,-6.71,48.68
21064,1,C,SP,127.14625,65.95,19.25,-7.83,0.0
21065,1,C,PR,750.553,59.83,21.0,-13.76,46.3
21066,1,C,RN,212.2575,58.39,21.0,-10.25,48.39
21067,1,C,ES,300.8,60.59,21.0,-9.45,0.0
21068,1,C,RO,643.3925,58.42,21.0,-9.86,39.06
21069,1,C,PE,641.1659999999998,56.61,21.0,-6.99,49.43
21070,1,C,SP,846.3295,57.33,21.0,-5.94,43.67
21071,1,C,SE,1377.0285,55.19,0.5,6.51,0.0
21072,1,C,SP,594.937,58.82,21.0,-5.88,0.0
21073,1,C,SP,623.1619999999999,58.68,21.0,-10.33,62.76
21074,1,F,SP,175.93099999999995,56.52,0.5,-3.54,43.96
21075,1,C,SP,176.173,54.64,19.25,-1.26,88.24
21076,1,C,SP,2934.19025,60.83,17.5,-9.33,0.0
21077,1,C,RS,1858.48325,55.8,21.0,1.18,37.87
21078,1,F,SP,338.98075,57.48,7.0,-2.52,0.0
21079,1,C,MS,3711.94625,57.43,21.0,-6.24,61.11
21080,1,C,SP,483.50424999999984,56.52,17.5,-4.68,52.49
21081,1,C,RS,757.55,58.97,14.0,-9.07,36.36
21082,1,C,SP,700.9024999999998,59.69,0.5,-5.57,0.0
21083,1,C,SP,283.0800000000001,55.52,17.5,-2.77,49.38
21084,1,C,BA,4970.2247499999985,60.32,21.0,-14.15,36.52
21085,1,C,BA,1853.75775,60.22,21.0,-13.32,26.37
21086,1,C,SP,522.86875,61.59,21.0,-3.28,0.0
21087,1,C,MT,4497.88075,61.13,21.0,-16.1,50.2
21088,1,C,SP,325.731,56.62,17.5,-6.74,62.69
21089,1,C,SP,195.025,57.54,21.0,-6.45,52.63
21090,1,C,CE,10888.1225,59.92,21.0,-15.19,65.85
21091,1,C,RS,430.134,56.62,21.0,-6.92,36.76
21092,1,C,SP,506.52250000000015,58.86,21.0,-7.73,34.53
21093,1,C,SP,609.075,59.39,21.0,-3.36,8.6
21094,1,C,SP,642.775,59.32,21.0,-10.02,33.33
21095,1,C,BA,1169.22775,58.59,21.0,-10.15,34.44
21096,1,C,SP,278.43,58.16,21.0,-4.06,11.9
21097,1,C,SP,222.70999999999995,59.19,0.5,-11.26,46.07
21098,1,C,SP,115.126,54.64,19.25,-1.33,37.14
21099,1,C,BA,264.32525,56.87,21.0,-6.89,49.38
21100,1,C,SP,350.2925,55.53,21.0,-7.06,93.33
21101,1,C,SP,353.74375,57.05,0.5,-3.25,33.33
21102,1,C,BA,288.6635,58.38,21.0,-12.25,60.61
21103,1,C,RS,168.24725,56.68,19.25,-4.01,33.33
21104,1,C,SP,556.11375,56.46,21.0,-2.38,25.95
21105,1,C,MS,3966.04375,60.11,21.0,-15.9,76.8
21106,1,F,SP,121.02899999999998,54.6,0.5,2.32,0.0
21107,1,C,SP,311.50175,56.46,21.0,4.46,0.0
21108,1,C,RN,369.6615,58.37,21.0,-9.34,46.51
21109,1,C,SP,241.0,58.9,21.0,-10.16,48.24
21110,1,C,SP,1400.88125,56.16,0.5,-2.92,55.74
21111,1,C,SC,197.25,55.91,21.0,-7.88,61.54
21112,1,C,SP,679.79575,58.01,19.25,-9.13,68.09
21113,1,C,ES,474.7225,58.37,17.5,-10.23,42.74
21114,1,C,RO,221.54925,60.64,21.0,-11.51,0.0
21115,1,C,SP,1256.41175,58.82,21.0,-8.97,32.17
21116,1,C,RS,737.505,58.54,21.0,-11.55,52.42
21117,1,C,MG,318.86,58.48,21.0,-9.32,19.61
21118,1,C,SP,4135.76975,58.34,21.0,-5.67,35.59
21119,1,C,RS,1167.81275,57.05,21.0,-4.84,58.05
21120,1,C,PB,9914.7335,59.3,21.0,-13.26,51.3
21121,1,C,SP,1974.65,59.28,21.0,-9.86,59.97
21122,1,C,RN,1360.75375,58.35,21.0,-10.97,58.25
21123,1,C,RS,404.14875,57.09,0.5,-10.65,100.0
21124,1,C,SP,470.46875000000006,60.69,21.0,-10.42,0.0
21125,1,C,SP,404.86,58.11,21.0,-8.29,52.08
21126,1,C,PE,336.912,56.62,17.5,-8.55,53.9
21127,1,C,SP,196.62025,58.23,21.0,-7.46,43.08
21128,1,C,RS,256.04025,57.83,21.0,-10.85,82.52
21129,1,C,MG,333.0,59.45,21.0,-10.78,0.0
21130,1,C,SP,190.925,55.63,0.5,-1.13,24.49
21131,1,C,SP,398.155,57.33,21.0,-0.12,0.0
21132,1,C,PI,1481.7165,58.01,21.0,-3.39,0.0
21133,1,C,SP,1067.96775,56.46,21.0,-3.81,37.37
21134,1,C,RO,979.91125,58.86,21.0,-9.9,34.68
21135,1,C,PI,2108.6805,58.28,21.0,-5.3,0.0
21136,1,C,RJ,4660.34675,60.54,21.0,-11.02,0.0
21137,1,C,SC,415.75,59.27,30.0,-6.16,0.0
21138,1,C,BA,187.91575,56.97,21.0,-6.15,31.25
21139,1,C,RJ,1216.4845,61.47,21.0,-15.18,0.0
21140,1,C,RJ,921.313,60.54,21.0,-11.22,0.0
21141,1,C,ES,2355.81175,60.58,30.0,-12.78,25.83
21142,1,C,GO,316.65125,58.11,21.0,-8.22,17.34
21143,1,C,RJ,611.2284999999998,61.5,21.0,-15.3,0.0
21144,1,C,GO,197.868,57.84,21.0,-10.36,60.47
21145,1,C,SP,774.8875,59.27,21.0,-7.87,28.71
21146,1,C,BA,2429.28775,61.26,30.0,-13.38,19.7
21147,1,C,SP,159.825,60.15,21.0,-8.48,0.0
21148,1,C,SP,684.4649999999998,59.18,7.0,-5.77,0.0
21149,1,C,RJ,12003.2525,60.06,22.5,-15.57,59.14
21150,1,C,AL,4235.32625,60.22,21.0,-13.21,26.78
21151,1,C,SP,135.19875,58.56,21.0,-7.44,52.63
21152,1,C,GO,341.32225,57.72,21.0,-11.01,62.93
21153,1,C,GO,3307.686500000001,60.11,30.0,-10.09,0.0
21154,1,C,RO,1390.80125,59.63,21.0,-10.62,0.0
21155,1,C,PE,4417.424,61.38,30.0,-13.91,8.37
21156,1,C,SP,167.95,60.52,30.0,-12.2,35.71
21157,1,C,SP,142.225,59.53,30.0,-11.8,66.67
21158,1,C,RJ,3600.2222500000007,61.21,21.0,-15.94,35.77
21159,1,C,SP,1876.25675,61.3,30.0,-11.31,22.74
21160,1,C,RO,311.875,58.65,21.0,-10.21,28.57
21161,1,C,SP,11230.85,59.76,30.0,-6.11,0.0
21162,1,C,SP,5793.61075,61.7,30.0,-11.6,3.03
21163,1,C,GO,453.125,55.73,21.0,0.81,53.1
21164,1,C,GO,1242.067,55.76,21.0,-2.12,0.0
21165,1,C,SP,1483.4,58.51,21.0,-11.27,79.49
21166,1,C,MS,362.6375,57.82,21.0,-7.83,18.6
21167,1,C,GO,1363.255,54.66,21.0,-0.47,0.0
21168,1,F,SP,122.912,56.16,0.5,-4.16,45.7
21169,1,F,SP,80.99025,55.84,0.5,-2.79,42.86
21170,1,C,PE,314.65,53.5,17.5,1.18,58.7
21171,1,C,PE,217.35,53.5,17.5,1.52,53.57
21172,1,C,SP,150.5,60.33,21.0,-10.27,0.0
21173,1,C,PE,857.0,53.49,17.5,1.08,58.98
21174,1,C,BA,628.83875,59.54,21.0,-8.66,0.0
21175,1,C,SP,9701.5175,61.53,21.0,-11.16,23.57
21176,1,C,PE,283.21625,56.91,21.0,-6.8,28.97
21177,1,C,MT,177.18,60.54,21.0,-12.34,0.0
21178,1,C,MG,205.98650000000004,58.21,21.0,-12.19,56.94
21179,1,C,SP,306.632,60.36,21.0,-9.39,0.0
21180,1,C,PE,1388.65,56.33,21.0,0.02,0.0
21181,1,C,SP,222.35225,58.84,21.0,-8.88,39.68
21182,1,C,ES,2167.535,57.74,21.0,-2.19,0.0
21183,1,C,SP,1633.1412500000006,54.82,14.0,3.71,0.0
21184,1,C,RS,179.42575,57.69,21.0,-10.27,54.35
21185,1,C,BA,1190.36,59.13,21.0,-10.22,24.69
21186,1,C,SP,174.58499999999995,57.52,14.0,-8.73,70.0
21187,1,C,GO,181.9895,57.58,19.25,-10.9,72.73
21188,1,C,SP,137.98,56.75,14.0,-0.8,0.0
21189,1,C,PE,449.84875,56.26,21.0,-1.93,12.15
21190,1,C,AC,418.781,55.55,21.0,-2.12,34.78
21191,1,C,MG,232.0875,57.58,0.5,-9.04,30.61
21192,1,C,SP,179.73575,55.14,14.0,0.2,41.67
21193,1,C,RS,1349.65475,60.48,21.0,-13.36,27.59
21194,1,C,SP,349.0485,56.96,14.0,-9.9,90.38
21195,1,C,RS,250.83825,59.11,21.0,-8.6,0.0
21196,1,C,SP,269.4375,57.38,21.0,-9.04,71.43
21197,1,C,RN,286.46175,58.19,21.0,-12.15,71.43
21198,1,C,PE,704.8149999999998,58.09,21.0,-11.07,57.78
21199,1,C,RJ,385.875,53.68,21.0,6.58,0.0
